transaction_id,account_id,date,type,amount,transaction_month,risk_flag,day_of_week,week
1679,184,2025-05-28,withdrawal,222033,2025-05,0,Wednesday,22
1680,66,2025-09-25,deposit,1456670,2025-09,0,Thursday,39
1681,31,2025-02-02,withdrawal,153132,2025-02,0,Sunday,5
1682,239,2025-03-05,withdrawal,448539,2025-03,0,Wednesday,10
1683,176,2025-05-08,deposit,1863934,2025-05,0,Thursday,19
1684,81,2025-03-05,transfer,325616,2025-03,0,Wednesday,10
1685,296,2025-04-04,transfer,453268,2025-04,0,Friday,14
1686,45,2025-09-01,withdrawal,908602,2025-09,1,Monday,36
1687,251,2025-08-07,deposit,1245635,2025-08,0,Thursday,32
1688,237,2025-07-15,withdrawal,25208,2025-07,0,Tuesday,29
1689,127,2025-07-18,deposit,691389,2025-07,0,Friday,29
1690,297,2025-10-06,deposit,1875287,2025-10,0,Monday,41
1691,77,2024-12-10,transfer,475942,2024-12,0,Tuesday,50
1692,214,2025-08-05,deposit,89009,2025-08,0,Tuesday,32
1693,259,2025-09-05,deposit,897752,2025-09,0,Friday,36
1694,202,2025-11-29,withdrawal,859049,2025-11,1,Saturday,48
1695,51,2025-04-10,withdrawal,529344,2025-04,1,Thursday,15
1696,43,2024-12-14,transfer,399830,2024-12,0,Saturday,50
1697,209,2025-06-09,deposit,283317,2025-06,0,Monday,24
1698,152,2025-01-23,deposit,1363199,2025-01,0,Thursday,4
1699,9,2025-05-13,withdrawal,711534,2025-05,1,Tuesday,20
1700,83,2025-09-26,transfer,245796,2025-09,0,Friday,39
1701,299,2025-08-02,deposit,958870,2025-08,0,Saturday,31
1702,71,2025-03-12,transfer,217525,2025-03,0,Wednesday,11
1703,190,2025-12-03,transfer,248424,2025-12,0,Wednesday,49
1704,1,2025-06-23,transfer,42066,2025-06,0,Monday,26
1705,171,2025-05-08,transfer,22151,2025-05,0,Thursday,19
1706,219,2025-10-17,withdrawal,741963,2025-10,1,Friday,42
1707,278,2025-03-24,transfer,421535,2025-03,0,Monday,13
1708,42,2025-05-28,transfer,466817,2025-05,0,Wednesday,22
1709,29,2025-11-18,transfer,482104,2025-11,0,Tuesday,47
1710,187,2025-06-22,deposit,237713,2025-06,0,Sunday,25
1711,188,2024-12-28,withdrawal,659208,2024-12,1,Saturday,52
1712,188,2025-11-04,withdrawal,193781,2025-11,0,Tuesday,45
1713,287,2025-09-21,transfer,40130,2025-09,0,Sunday,38
1714,105,2025-04-09,deposit,707398,2025-04,0,Wednesday,15
1715,277,2025-08-09,deposit,1366132,2025-08,0,Saturday,32
1716,298,2025-04-02,transfer,114992,2025-04,0,Wednesday,14
1717,165,2025-04-23,withdrawal,951551,2025-04,1,Wednesday,17
1718,258,2025-04-28,transfer,226736,2025-04,0,Monday,18
1719,28,2025-06-02,deposit,786847,2025-06,0,Monday,23
1720,232,2025-09-03,withdrawal,535808,2025-09,1,Wednesday,36
1721,63,2025-09-06,withdrawal,754305,2025-09,1,Saturday,36
1722,273,2025-10-21,withdrawal,483933,2025-10,0,Tuesday,43
1723,189,2025-01-10,transfer,368448,2025-01,0,Friday,2
1724,97,2025-01-18,withdrawal,101549,2025-01,0,Saturday,3
1725,201,2025-01-16,deposit,609761,2025-01,0,Thursday,3
1726,56,2025-02-03,deposit,583693,2025-02,0,Monday,6
1727,76,2025-03-22,withdrawal,167808,2025-03,0,Saturday,12
1728,267,2025-05-07,transfer,16896,2025-05,0,Wednesday,19
1729,214,2025-02-13,transfer,288867,2025-02,0,Thursday,7
1730,243,2025-07-23,withdrawal,450538,2025-07,0,Wednesday,30
1731,11,2025-01-09,withdrawal,208244,2025-01,0,Thursday,2
1732,12,2025-08-31,deposit,1756011,2025-08,0,Sunday,35
1733,172,2025-06-01,withdrawal,616815,2025-06,1,Sunday,22
1734,168,2025-11-13,withdrawal,632180,2025-11,1,Thursday,46
1735,272,2025-07-30,transfer,238442,2025-07,0,Wednesday,31
1736,156,2025-05-13,transfer,74182,2025-05,0,Tuesday,20
1737,88,2025-08-12,withdrawal,247798,2025-08,0,Tuesday,33
1738,191,2025-01-01,withdrawal,817141,2025-01,1,Wednesday,1
1739,76,2025-07-29,withdrawal,308196,2025-07,0,Tuesday,31
1740,86,2025-02-28,transfer,489511,2025-02,0,Friday,9
1741,275,2025-03-07,withdrawal,201134,2025-03,0,Friday,10
1742,79,2025-02-05,deposit,503923,2025-02,0,Wednesday,6
1743,22,2025-02-10,withdrawal,612433,2025-02,1,Monday,7
1744,226,2025-03-12,withdrawal,397629,2025-03,0,Wednesday,11
1745,106,2024-12-25,transfer,375742,2024-12,0,Wednesday,52
1746,163,2025-06-16,withdrawal,165130,2025-06,0,Monday,25
1747,230,2025-09-07,transfer,90247,2025-09,0,Sunday,36
1748,155,2024-12-20,deposit,1935289,2024-12,0,Friday,51
1749,208,2025-02-20,withdrawal,815849,2025-02,1,Thursday,8
1750,235,2024-12-10,withdrawal,173633,2024-12,0,Tuesday,50
1751,280,2025-11-04,transfer,178686,2025-11,0,Tuesday,45
1752,152,2025-05-05,withdrawal,949500,2025-05,1,Monday,19
1753,294,2025-09-23,transfer,82114,2025-09,0,Tuesday,39
1754,227,2025-02-03,withdrawal,732622,2025-02,1,Monday,6
1755,246,2025-11-20,deposit,297391,2025-11,0,Thursday,47
1756,283,2024-12-20,deposit,651095,2024-12,0,Friday,51
1757,206,2025-03-30,transfer,445861,2025-03,0,Sunday,13
1758,229,2025-05-24,withdrawal,106973,2025-05,0,Saturday,21
1759,29,2025-03-17,transfer,341232,2025-03,0,Monday,12
1760,299,2025-04-29,transfer,121467,2025-04,0,Tuesday,18
1761,101,2025-09-09,deposit,180299,2025-09,0,Tuesday,37
1762,229,2025-01-21,transfer,357089,2025-01,0,Tuesday,4
1763,263,2025-08-16,withdrawal,213895,2025-08,0,Saturday,33
1764,163,2025-08-26,transfer,322235,2025-08,0,Tuesday,35
1765,29,2025-06-29,transfer,194301,2025-06,0,Sunday,26
1766,76,2025-07-14,transfer,452639,2025-07,0,Monday,29
1767,190,2024-12-14,withdrawal,400941,2024-12,0,Saturday,50
1768,146,2025-05-14,withdrawal,378422,2025-05,0,Wednesday,20
1769,229,2025-03-28,transfer,50926,2025-03,0,Friday,13
1770,228,2025-07-22,transfer,222899,2025-07,0,Tuesday,30
1771,148,2025-07-13,deposit,1694618,2025-07,0,Sunday,28
1772,213,2025-10-04,deposit,1757194,2025-10,0,Saturday,40
1773,45,2025-05-12,deposit,440754,2025-05,0,Monday,20
1774,244,2025-01-10,transfer,180854,2025-01,0,Friday,2
1775,193,2025-07-05,deposit,18880,2025-07,0,Saturday,27
1776,140,2025-09-18,withdrawal,193388,2025-09,0,Thursday,38
1777,237,2025-02-16,transfer,302751,2025-02,0,Sunday,7
1778,103,2025-06-21,deposit,1750425,2025-06,0,Saturday,25
1779,149,2024-12-29,transfer,262208,2024-12,0,Sunday,52
1780,155,2025-08-17,transfer,164338,2025-08,0,Sunday,33
1781,287,2025-04-01,transfer,247982,2025-04,0,Tuesday,14
1782,14,2025-04-21,deposit,328011,2025-04,0,Monday,17
1783,154,2025-10-29,transfer,442383,2025-10,0,Wednesday,44
1784,242,2025-11-13,deposit,1376145,2025-11,0,Thursday,46
1785,148,2025-08-16,withdrawal,198085,2025-08,0,Saturday,33
1786,126,2025-04-28,deposit,255304,2025-04,0,Monday,18
1787,253,2025-06-11,deposit,1260966,2025-06,0,Wednesday,24
1788,298,2025-07-19,withdrawal,603047,2025-07,1,Saturday,29
1789,133,2025-08-08,transfer,364615,2025-08,0,Friday,32
1790,62,2025-09-28,withdrawal,547422,2025-09,1,Sunday,39
1791,9,2025-10-01,withdrawal,180757,2025-10,0,Wednesday,40
1792,30,2025-08-01,deposit,675419,2025-08,0,Friday,31
1793,70,2025-01-04,withdrawal,181241,2025-01,0,Saturday,1
1794,140,2025-10-29,withdrawal,449892,2025-10,0,Wednesday,44
1795,183,2025-05-06,deposit,612872,2025-05,0,Tuesday,19
1796,272,2025-01-16,transfer,495899,2025-01,0,Thursday,3
1797,264,2025-10-25,deposit,1612346,2025-10,0,Saturday,43
1798,94,2025-03-03,deposit,1260695,2025-03,0,Monday,10
1799,279,2025-05-18,withdrawal,924822,2025-05,1,Sunday,20
1800,155,2025-11-30,withdrawal,728739,2025-11,1,Sunday,48
1801,186,2025-09-30,deposit,1125760,2025-09,0,Tuesday,40
1802,181,2025-02-16,deposit,32048,2025-02,0,Sunday,7
1803,266,2025-08-13,withdrawal,401133,2025-08,0,Wednesday,33
1804,211,2025-03-01,withdrawal,975641,2025-03,1,Saturday,9
1805,53,2025-08-22,deposit,329125,2025-08,0,Friday,34
1806,114,2025-09-20,deposit,1672459,2025-09,0,Saturday,38
1807,270,2025-09-16,transfer,378579,2025-09,0,Tuesday,38
1808,59,2025-01-16,withdrawal,492860,2025-01,0,Thursday,3
1809,60,2024-12-16,deposit,1941530,2024-12,0,Monday,51
1810,246,2025-11-26,withdrawal,336708,2025-11,0,Wednesday,48
1811,186,2025-07-22,deposit,1718454,2025-07,0,Tuesday,30
1812,268,2025-12-06,withdrawal,190572,2025-12,0,Saturday,49
1813,156,2025-02-06,deposit,1566246,2025-02,0,Thursday,6
1814,114,2025-11-28,deposit,1801871,2025-11,0,Friday,48
1815,73,2025-05-14,transfer,123790,2025-05,0,Wednesday,20
1816,65,2025-01-17,deposit,278087,2025-01,0,Friday,3
1817,218,2025-02-03,transfer,405044,2025-02,0,Monday,6
1818,40,2025-08-12,deposit,1629647,2025-08,0,Tuesday,33
1819,221,2025-02-01,deposit,416777,2025-02,0,Saturday,5
1820,17,2025-10-07,transfer,274210,2025-10,0,Tuesday,41
1821,31,2025-04-16,withdrawal,134698,2025-04,0,Wednesday,16
1822,23,2025-11-14,deposit,637597,2025-11,0,Friday,46
1823,6,2025-02-09,deposit,1645750,2025-02,0,Sunday,6
1824,106,2025-03-20,transfer,477475,2025-03,0,Thursday,12
1825,95,2024-12-22,transfer,189304,2024-12,0,Sunday,51
1826,47,2025-04-29,deposit,1778900,2025-04,0,Tuesday,18
1827,297,2025-02-28,withdrawal,379311,2025-02,0,Friday,9
1828,257,2025-04-10,transfer,326365,2025-04,0,Thursday,15
1829,259,2025-01-27,transfer,40828,2025-01,0,Monday,5
1830,297,2025-03-29,deposit,1114055,2025-03,0,Saturday,13
1831,99,2025-09-09,withdrawal,190117,2025-09,0,Tuesday,37
1832,3,2025-03-27,transfer,56739,2025-03,0,Thursday,13
1833,259,2025-06-13,transfer,253887,2025-06,0,Friday,24
1834,95,2025-01-31,withdrawal,716242,2025-01,1,Friday,5
1835,93,2025-07-13,withdrawal,408055,2025-07,0,Sunday,28
1836,110,2025-07-04,transfer,124303,2025-07,0,Friday,27
1837,58,2025-08-03,withdrawal,139620,2025-08,0,Sunday,31
1838,57,2025-08-18,transfer,76257,2025-08,0,Monday,34
1839,185,2025-09-19,transfer,156137,2025-09,0,Friday,38
1840,21,2025-08-17,deposit,693107,2025-08,0,Sunday,33
1841,60,2025-07-29,withdrawal,307388,2025-07,0,Tuesday,31
1842,160,2025-07-23,transfer,445973,2025-07,0,Wednesday,30
1843,116,2025-05-05,transfer,218533,2025-05,0,Monday,19
1844,220,2025-01-12,deposit,1801784,2025-01,0,Sunday,2
1845,244,2025-03-09,transfer,197645,2025-03,0,Sunday,10
1846,7,2025-11-17,transfer,262765,2025-11,0,Monday,47
1847,54,2025-09-01,withdrawal,469337,2025-09,0,Monday,36
1848,44,2025-06-28,deposit,305663,2025-06,0,Saturday,26
1849,206,2025-01-29,transfer,314622,2025-01,0,Wednesday,5
1850,87,2025-03-19,deposit,767755,2025-03,0,Wednesday,12
1851,174,2025-07-02,deposit,1252723,2025-07,0,Wednesday,27
1852,63,2025-07-13,deposit,1762642,2025-07,0,Sunday,28
1853,256,2025-12-08,withdrawal,811968,2025-12,1,Monday,50
1854,298,2025-11-02,transfer,148116,2025-11,0,Sunday,44
1855,205,2025-11-14,withdrawal,508940,2025-11,1,Friday,46
1856,208,2025-04-29,withdrawal,546256,2025-04,1,Tuesday,18
1857,76,2025-02-08,withdrawal,123284,2025-02,0,Saturday,6
1858,129,2025-04-05,withdrawal,531429,2025-04,1,Saturday,14
1859,69,2025-01-04,deposit,213883,2025-01,0,Saturday,1
1860,35,2024-12-21,withdrawal,721047,2024-12,1,Saturday,51
1861,92,2025-11-20,withdrawal,643952,2025-11,1,Thursday,47
1862,168,2025-10-22,deposit,639918,2025-10,0,Wednesday,43
1863,50,2025-08-31,deposit,1391386,2025-08,0,Sunday,35
1864,253,2025-05-07,withdrawal,221740,2025-05,0,Wednesday,19
1865,255,2025-04-20,withdrawal,539315,2025-04,1,Sunday,16
1866,278,2025-09-10,withdrawal,858802,2025-09,1,Wednesday,37
1867,280,2024-12-24,deposit,1607150,2024-12,0,Tuesday,52
1868,221,2025-07-26,deposit,809530,2025-07,0,Saturday,30
1869,162,2025-07-31,withdrawal,474053,2025-07,0,Thursday,31
1870,19,2025-09-19,deposit,375921,2025-09,0,Friday,38
1871,156,2025-08-16,transfer,91058,2025-08,0,Saturday,33
1872,221,2025-06-25,deposit,660275,2025-06,0,Wednesday,26
1873,250,2025-11-18,deposit,1197975,2025-11,0,Tuesday,47
1874,252,2025-11-23,transfer,295342,2025-11,0,Sunday,47
1875,277,2025-08-08,transfer,251320,2025-08,0,Friday,32
1876,288,2025-01-05,deposit,1067595,2025-01,0,Sunday,1
1877,201,2025-10-06,withdrawal,528721,2025-10,1,Monday,41
1878,194,2025-06-06,transfer,359674,2025-06,0,Friday,23
1879,146,2024-12-22,withdrawal,74407,2024-12,0,Sunday,51
1880,24,2025-06-13,deposit,1760178,2025-06,0,Friday,24
1881,179,2024-12-21,transfer,311166,2024-12,0,Saturday,51
1882,175,2025-07-15,withdrawal,112078,2025-07,0,Tuesday,29
1883,177,2025-06-05,withdrawal,441939,2025-06,0,Thursday,23
1884,29,2025-04-13,transfer,133046,2025-04,0,Sunday,15
1885,121,2025-10-07,transfer,168630,2025-10,0,Tuesday,41
1886,44,2025-05-13,transfer,39340,2025-05,0,Tuesday,20
1887,59,2024-12-18,withdrawal,188026,2024-12,0,Wednesday,51
1888,276,2025-07-31,withdrawal,49193,2025-07,0,Thursday,31
1889,217,2025-07-11,transfer,274882,2025-07,0,Friday,28
1890,137,2025-08-05,deposit,1464530,2025-08,0,Tuesday,32
1891,12,2025-09-26,withdrawal,406086,2025-09,0,Friday,39
1892,200,2025-01-27,withdrawal,610350,2025-01,1,Monday,5
1893,251,2025-11-18,deposit,1453846,2025-11,0,Tuesday,47
1894,106,2025-08-22,withdrawal,530860,2025-08,1,Friday,34
1895,174,2025-05-10,deposit,1294387,2025-05,0,Saturday,19
1896,187,2025-08-19,withdrawal,221559,2025-08,0,Tuesday,34
1897,39,2025-05-04,transfer,117239,2025-05,0,Sunday,18
1898,136,2025-09-27,deposit,628525,2025-09,0,Saturday,39
1899,206,2025-01-24,deposit,1314823,2025-01,0,Friday,4
1900,297,2025-05-29,deposit,1246230,2025-05,0,Thursday,22
1901,140,2025-09-05,deposit,1192886,2025-09,0,Friday,36
1902,244,2025-06-03,withdrawal,229927,2025-06,0,Tuesday,23
1903,40,2025-05-11,transfer,436876,2025-05,0,Sunday,19
1904,259,2025-11-12,withdrawal,463939,2025-11,0,Wednesday,46
1905,277,2025-07-08,withdrawal,219795,2025-07,0,Tuesday,28
1906,206,2025-08-28,withdrawal,665322,2025-08,1,Thursday,35
1907,233,2025-09-14,transfer,405263,2025-09,0,Sunday,37
1908,93,2025-12-03,deposit,1321684,2025-12,0,Wednesday,49
1909,265,2025-08-20,deposit,1214728,2025-08,0,Wednesday,34
1910,110,2025-08-04,transfer,436965,2025-08,0,Monday,32
1911,138,2025-10-18,transfer,284298,2025-10,0,Saturday,42
1912,223,2025-10-24,transfer,385955,2025-10,0,Friday,43
1913,31,2025-06-12,transfer,110197,2025-06,0,Thursday,24
1914,237,2025-02-23,deposit,509100,2025-02,0,Sunday,8
1915,154,2025-05-20,withdrawal,440189,2025-05,0,Tuesday,21
1916,33,2025-07-07,transfer,111723,2025-07,0,Monday,28
1917,137,2025-02-28,withdrawal,687424,2025-02,1,Friday,9
1918,132,2025-04-07,transfer,320218,2025-04,0,Monday,15
1919,208,2025-02-22,deposit,243149,2025-02,0,Saturday,8
1920,99,2025-05-15,deposit,520032,2025-05,0,Thursday,20
1921,238,2025-07-19,withdrawal,597019,2025-07,1,Saturday,29
1922,217,2024-12-26,transfer,479824,2024-12,0,Thursday,52
1923,104,2025-02-15,deposit,576918,2025-02,0,Saturday,7
1924,15,2025-04-29,withdrawal,838028,2025-04,1,Tuesday,18
1925,282,2024-12-29,deposit,1356182,2024-12,0,Sunday,52
1926,249,2025-01-19,deposit,121029,2025-01,0,Sunday,3
1927,161,2025-01-09,transfer,161226,2025-01,0,Thursday,2
1928,209,2025-11-09,withdrawal,714299,2025-11,1,Sunday,45
1929,47,2025-02-17,withdrawal,998977,2025-02,1,Monday,8
1930,121,2025-08-21,deposit,1202417,2025-08,0,Thursday,34
1931,62,2025-10-01,transfer,353241,2025-10,0,Wednesday,40
1932,269,2025-01-23,withdrawal,530566,2025-01,1,Thursday,4
1933,122,2025-05-17,transfer,69108,2025-05,0,Saturday,20
1934,169,2025-06-25,transfer,391524,2025-06,0,Wednesday,26
1935,121,2025-02-19,withdrawal,238598,2025-02,0,Wednesday,8
1936,55,2025-04-27,deposit,454018,2025-04,0,Sunday,17
1937,226,2025-10-05,withdrawal,276659,2025-10,0,Sunday,40
1938,29,2025-06-17,withdrawal,569383,2025-06,1,Tuesday,25
1939,58,2025-07-12,withdrawal,582255,2025-07,1,Saturday,28
1940,244,2025-04-29,transfer,134156,2025-04,0,Tuesday,18
1941,75,2025-06-14,withdrawal,508306,2025-06,1,Saturday,24
1942,158,2025-10-14,deposit,1358496,2025-10,0,Tuesday,42
1943,18,2025-01-04,transfer,352195,2025-01,0,Saturday,1
1944,123,2025-06-22,withdrawal,589577,2025-06,1,Sunday,25
1945,159,2025-06-11,transfer,372324,2025-06,0,Wednesday,24
1946,63,2025-04-08,transfer,459533,2025-04,0,Tuesday,15
1947,227,2025-06-27,withdrawal,18248,2025-06,0,Friday,26
1948,131,2025-04-07,withdrawal,104634,2025-04,0,Monday,15
1949,153,2025-02-28,deposit,1807327,2025-02,0,Friday,9
1950,225,2025-11-02,transfer,171295,2025-11,0,Sunday,44
1951,209,2025-01-18,deposit,579696,2025-01,0,Saturday,3
1952,252,2025-07-07,withdrawal,782739,2025-07,1,Monday,28
1953,171,2025-01-28,transfer,226441,2025-01,0,Tuesday,5
1954,83,2025-08-24,transfer,141823,2025-08,0,Sunday,34
1955,34,2025-10-12,withdrawal,451314,2025-10,0,Sunday,41
1956,281,2025-07-28,transfer,176320,2025-07,0,Monday,31
1957,15,2025-11-01,deposit,1350056,2025-11,0,Saturday,44
1958,95,2025-11-01,transfer,237471,2025-11,0,Saturday,44
1959,70,2025-03-20,deposit,845248,2025-03,0,Thursday,12
1960,157,2025-01-19,withdrawal,613779,2025-01,1,Sunday,3
1961,57,2025-08-29,deposit,528456,2025-08,0,Friday,35
1962,67,2025-07-06,transfer,364532,2025-07,0,Sunday,27
1963,164,2025-02-14,withdrawal,511602,2025-02,1,Friday,7
1964,134,2025-10-07,deposit,1446722,2025-10,0,Tuesday,41
1965,168,2025-01-20,withdrawal,218314,2025-01,0,Monday,4
1966,213,2025-06-27,withdrawal,200724,2025-06,0,Friday,26
1967,194,2024-12-18,transfer,122695,2024-12,0,Wednesday,51
1968,12,2025-10-17,transfer,344270,2025-10,0,Friday,42
1969,118,2025-03-19,deposit,974775,2025-03,0,Wednesday,12
1970,135,2025-03-04,transfer,451604,2025-03,0,Tuesday,10
1971,26,2025-07-15,withdrawal,658024,2025-07,1,Tuesday,29
1972,134,2025-06-14,deposit,191775,2025-06,0,Saturday,24
1973,88,2024-12-15,transfer,66525,2024-12,0,Sunday,50
1974,270,2025-07-28,withdrawal,820926,2025-07,1,Monday,31
1975,254,2025-12-08,deposit,475776,2025-12,0,Monday,50
1976,105,2025-04-23,deposit,1989015,2025-04,0,Wednesday,17
1977,148,2025-06-21,transfer,264086,2025-06,0,Saturday,25
1978,67,2025-03-23,withdrawal,907935,2025-03,1,Sunday,12
1979,111,2025-11-19,withdrawal,772008,2025-11,1,Wednesday,47
1980,97,2025-07-05,withdrawal,199131,2025-07,0,Saturday,27
1981,75,2025-04-21,deposit,613578,2025-04,0,Monday,17
1982,121,2025-04-14,transfer,241441,2025-04,0,Monday,16
1983,190,2025-11-04,transfer,363753,2025-11,0,Tuesday,45
1984,235,2025-08-05,deposit,26643,2025-08,0,Tuesday,32
1985,69,2025-06-29,withdrawal,736687,2025-06,1,Sunday,26
1986,109,2025-12-05,transfer,206062,2025-12,0,Friday,49
1987,217,2025-04-18,transfer,318102,2025-04,0,Friday,16
1988,38,2025-01-07,deposit,1173113,2025-01,0,Tuesday,2
1989,27,2025-04-07,withdrawal,986292,2025-04,1,Monday,15
1990,242,2025-11-16,withdrawal,645829,2025-11,1,Sunday,46
1991,24,2025-08-23,deposit,536957,2025-08,0,Saturday,34
1992,196,2025-11-16,withdrawal,423869,2025-11,0,Sunday,46
1993,190,2025-09-20,deposit,1876133,2025-09,0,Saturday,38
1994,22,2025-04-20,transfer,99042,2025-04,0,Sunday,16
1995,87,2025-05-30,transfer,263390,2025-05,0,Friday,22
1996,240,2025-05-19,deposit,193005,2025-05,0,Monday,21
1997,272,2025-04-20,withdrawal,158683,2025-04,0,Sunday,16
1998,60,2025-02-11,withdrawal,56307,2025-02,0,Tuesday,7
1999,256,2025-06-10,withdrawal,794149,2025-06,1,Tuesday,24
2000,221,2025-04-21,withdrawal,956646,2025-04,1,Monday,17
2001,136,2025-07-19,transfer,169107,2025-07,0,Saturday,29
2002,85,2025-08-16,withdrawal,782663,2025-08,1,Saturday,33
2003,78,2025-11-09,transfer,452235,2025-11,0,Sunday,45
2004,226,2025-02-22,deposit,401193,2025-02,0,Saturday,8
2005,28,2024-12-26,deposit,389075,2024-12,0,Thursday,52
2006,241,2025-12-04,withdrawal,181499,2025-12,0,Thursday,49
2007,240,2025-08-18,withdrawal,131660,2025-08,0,Monday,34
2008,21,2025-12-06,withdrawal,383838,2025-12,0,Saturday,49
2009,288,2025-08-17,withdrawal,489995,2025-08,0,Sunday,33
2010,58,2025-02-21,transfer,459494,2025-02,0,Friday,8
2011,64,2025-03-22,withdrawal,108123,2025-03,0,Saturday,12
2012,146,2025-03-04,deposit,1756024,2025-03,0,Tuesday,10
2013,261,2025-11-12,withdrawal,600607,2025-11,1,Wednesday,46
2014,300,2024-12-10,deposit,1228787,2024-12,0,Tuesday,50
2015,270,2025-07-09,transfer,99670,2025-07,0,Wednesday,28
2016,40,2025-08-20,deposit,1616144,2025-08,0,Wednesday,34
2017,49,2025-05-02,withdrawal,37223,2025-05,0,Friday,18
2018,63,2025-10-06,withdrawal,401704,2025-10,0,Monday,41
2019,55,2024-12-22,withdrawal,171245,2024-12,0,Sunday,51
2020,42,2025-12-05,withdrawal,881051,2025-12,1,Friday,49
2021,246,2025-04-24,withdrawal,668879,2025-04,1,Thursday,17
2022,3,2025-11-08,withdrawal,55976,2025-11,0,Saturday,45
2023,232,2025-09-25,withdrawal,777080,2025-09,1,Thursday,39
2024,67,2025-01-01,deposit,1815426,2025-01,0,Wednesday,1
2025,145,2025-01-05,withdrawal,846917,2025-01,1,Sunday,1
2026,37,2025-06-21,transfer,320774,2025-06,0,Saturday,25
2027,48,2025-03-09,withdrawal,277558,2025-03,0,Sunday,10
2028,123,2024-12-18,withdrawal,103520,2024-12,0,Wednesday,51
2029,107,2025-07-02,deposit,819749,2025-07,0,Wednesday,27
2030,146,2025-11-07,transfer,399557,2025-11,0,Friday,45
2031,79,2025-08-16,deposit,631097,2025-08,0,Saturday,33
2032,222,2025-05-15,transfer,427761,2025-05,0,Thursday,20
2033,68,2025-01-26,withdrawal,707848,2025-01,1,Sunday,4
2034,189,2025-08-15,transfer,109790,2025-08,0,Friday,33
2035,229,2025-04-24,withdrawal,509583,2025-04,1,Thursday,17
2036,289,2025-01-23,transfer,226810,2025-01,0,Thursday,4
2037,217,2025-03-13,withdrawal,653687,2025-03,1,Thursday,11
2038,223,2025-01-24,transfer,228355,2025-01,0,Friday,4
2039,21,2025-08-02,transfer,184172,2025-08,0,Saturday,31
2040,115,2025-12-08,transfer,364785,2025-12,0,Monday,50
2041,80,2025-10-26,withdrawal,562891,2025-10,1,Sunday,43
2042,269,2025-08-04,deposit,614648,2025-08,0,Monday,32
2043,224,2025-08-09,deposit,1907552,2025-08,0,Saturday,32
2044,154,2025-11-23,deposit,272994,2025-11,0,Sunday,47
2045,154,2025-07-14,deposit,1102003,2025-07,0,Monday,29
2046,152,2025-09-16,transfer,30023,2025-09,0,Tuesday,38
2047,40,2025-02-01,deposit,1081708,2025-02,0,Saturday,5
2048,262,2025-01-25,withdrawal,443082,2025-01,0,Saturday,4
2049,238,2025-09-25,transfer,382649,2025-09,0,Thursday,39
2050,130,2025-10-03,withdrawal,277240,2025-10,0,Friday,40
2051,42,2025-02-04,transfer,13529,2025-02,0,Tuesday,6
2052,237,2025-03-11,deposit,1653732,2025-03,0,Tuesday,11
2053,202,2025-07-09,deposit,179672,2025-07,0,Wednesday,28
2054,153,2025-07-28,withdrawal,625732,2025-07,1,Monday,31
2055,231,2025-04-22,transfer,428537,2025-04,0,Tuesday,17
2056,175,2025-03-12,deposit,447642,2025-03,0,Wednesday,11
2057,41,2025-04-19,transfer,321697,2025-04,0,Saturday,16
2058,55,2024-12-17,withdrawal,570333,2024-12,1,Tuesday,51
2059,3,2024-12-14,withdrawal,132346,2024-12,0,Saturday,50
2060,88,2025-07-31,transfer,255148,2025-07,0,Thursday,31
2061,208,2025-10-12,transfer,395199,2025-10,0,Sunday,41
2062,250,2025-10-19,withdrawal,658543,2025-10,1,Sunday,42
2063,185,2025-11-26,transfer,358266,2025-11,0,Wednesday,48
2064,203,2025-02-10,withdrawal,101892,2025-02,0,Monday,7
2065,70,2025-02-03,deposit,405140,2025-02,0,Monday,6
2066,9,2024-12-21,transfer,103682,2024-12,0,Saturday,51
2067,108,2025-02-20,withdrawal,690130,2025-02,1,Thursday,8
2068,124,2025-10-24,withdrawal,892995,2025-10,1,Friday,43
2069,276,2025-05-11,deposit,185551,2025-05,0,Sunday,19
2070,238,2025-07-12,deposit,999027,2025-07,0,Saturday,28
2071,12,2025-02-24,deposit,353348,2025-02,0,Monday,9
2072,228,2024-12-18,withdrawal,504392,2024-12,1,Wednesday,51
2073,231,2025-03-21,transfer,132207,2025-03,0,Friday,12
2074,151,2025-06-26,transfer,439871,2025-06,0,Thursday,26
2075,27,2025-01-29,withdrawal,18256,2025-01,0,Wednesday,5
2076,222,2025-08-18,withdrawal,899838,2025-08,1,Monday,34
2077,297,2025-09-17,transfer,388295,2025-09,0,Wednesday,38
2078,149,2025-06-30,deposit,1027354,2025-06,0,Monday,27
2079,249,2025-10-17,transfer,314874,2025-10,0,Friday,42
2080,250,2025-01-08,deposit,1502975,2025-01,0,Wednesday,2
2081,271,2025-09-29,deposit,890007,2025-09,0,Monday,40
2082,162,2025-04-24,transfer,38297,2025-04,0,Thursday,17
2083,214,2025-08-18,withdrawal,132621,2025-08,0,Monday,34
2084,178,2025-07-19,withdrawal,741396,2025-07,1,Saturday,29
2085,11,2025-03-16,deposit,609002,2025-03,0,Sunday,11
2086,241,2025-04-05,withdrawal,469392,2025-04,0,Saturday,14
2087,260,2025-11-23,deposit,1237409,2025-11,0,Sunday,47
2088,174,2025-11-09,transfer,452455,2025-11,0,Sunday,45
2089,240,2025-05-07,deposit,1857148,2025-05,0,Wednesday,19
